GRAND_ID,intercept,poly1,poly2,adj.r.squared,max_stor_rel
1755,21.73049339752858,0.0416445065164572,-2.4471181181051055e-5,0.59939261824356,NA
1756,79.36417622448577,0.030556411858629565,-2.782629326400108e-6,0.2771578984945642,5489.673121207065
1758,-217.98306946436574,2.37379753269074,-0.0062279218941703315,0.07712420968086253,190.5466435811937
1761,49.62192290415047,0.09809276338467772,-1.6671154227091405e-5,0.33734061485547684,NA
1762,-24.731721228589606,0.15101760162149308,-5.1477042865599384e-5,0.018436806335229705,1466.6261148382791
1763,6.6417109028928465,0.07792551821905111,-8.419105984531987e-5,0.08464117187277942,NA
1765,-25.38474627543878,0.8167118034005321,-0.004537554337943437,0.2494265048189459,89.96614031343779
1767,-190.92193257245853,1.3546823461883195,-0.0021597068166716764,0.059430186196631984,313.5784726908969
1768,24.468059700290173,0.06329691360236765,0,0.002212919981403494,NA
1770,16.829935815959956,0.14017455138118023,-6.228245794015749e-5,0.3307960519835149,1125.157564138046
1774,41.421230739594705,0.09096762338609153,-4.218226947851467e-5,0.8182131342935807,NA
1775,-2.543787548083477,0.19170663888224407,-1.6239537620906856e-4,0.42934454098699426,NA
1776,-3.0448532654603944,0.14616751079267865,0,-0.0024830669511017867,NA
1777,55.11170057656665,0.0030824921769163787,-4.0592393384766674e-7,0.044408706529873054,NA
1781,44.14200281224966,0.10452948908296832,-6.196498024133619e-5,0.8789827155646949,NA
1782,6.556682689135381,0.2773135632908797,-5.199805235934051e-4,0.6532402650896373,266.6158955818596
1783,-145.713491005871,6.072586541668481,-0.053778274489536086,0.38495726330035673,61.002
1788,-498.76584580433075,5.477681164710983,-0.012550588084383212,0.3450712293385543,218.19929526508835
1796,-3.3078531005903917,0.22903315327623505,-3.022910077773205e-4,0.522355569613808,378.7595047015671
1797,-522.2754794780774,2.2326570450716,-0.0019465635733911084,0.14661577567229256,573.4323079359787
1800,-20.902461554608603,1.1048969088271106,-0.009847937827416647,0.13446361739341461,56.08437342447482
1801,-1.5941444414540795,0.08843992693709349,-6.251534708102858e-5,0.3307150103604649,707.1337103534512
1818,5.058396858535366,0.08454253732033412,-1.7945086536921636e-4,0.18706021601360578,235.50121333777923
1822,-0.9048501449590293,0.6509922205616762,-9.462233517316555e-4,0.028160156544260073,343.93012217405806
1823,-132.28961481386443,6.190589525566527,-0.06915531258897183,0.1618243679013679,44.7554909303101
1824,-106.30323112545531,1.0030522033171405,-9.603654888040091e-4,0.048087637827825325,522.1876717572524
1828,10.50007338850531,0.0979442829089193,0,0.6298374578570696,NA
1829,-73.32819439171145,0.7280295043302086,0,0.12790575954013028,NA
1833,5.072677195050094,0.05417785556703428,-4.723000531067023e-6,0.8973298824596708,NA
1834,5.0556809999366115,0.05835127745784884,-4.73934530416681e-5,0.6202113183024369,NA
1835,-145.12961908454105,1.0160927543691258,-8.641132804771196e-4,0.10289104499588864,587.892904401467
1841,-12.080664478957981,0.04643030816432935,0,0.34457758913637393,NA
1843,7.148270554076167,0.15507058840239152,-2.3263884815518667e-4,0.7109214181695394,NA
1847,141.65295761285836,0.026337210503139908,0,-0.004049087313426902,NA
1848,63.735635026813625,0.09194070403098631,-3.100576442352768e-5,0.8250760761180652,1481.9724078026009
1851,-46.77654275606274,0.12681648458225409,-1.620427399002752e-5,0.6996447208264029,NA
1862,8.67073940189862,0.11185963588139906,-9.920782967048326e-5,0.5335924525295344,563.6642497499166
1863,73.41488952531343,0.027902673411561833,-2.4270171911376496e-6,0.6088101503204384,NA
1864,30.423667919371123,0.10860110395761273,-7.867689117368466e-5,0.815805068732044,689.9221707902627
1869,57.59724101083862,0.11961669419915023,-4.543243329611245e-5,0.7816982228709907,1315.812016672224
1879,162.9979218015383,0.09258115526216025,-3.576059404554335e-5,0.2127333143307074,1294.1489496498832
1883,53.67163863988448,0.8623688493748894,-0.016256052165948734,0.13250057042189267,26.502401000333432
1896,-19.484579262703978,0.24670664504210202,-1.4810972642552555e-4,0.5511924668281667,NA
1910,-90.64882099891221,0.34648845684177065,-1.360694948846693e-4,0.35221929896568105,NA
1916,-64.47834502426853,0.3257694408426426,0,0.2986893627279247,NA
