GRAND_ID,HUC2,Month,demand_res_irr,demand_res_watsupply,demand_Thermoelectric,Total_demand_res_Mm3_month
1823,06,12,0,0.17571157485279681,2.0948530771849994,2.270564652037796
1833,06,1,0,0.37074158670067997,4.779518337437472,5.150259924138152
1833,06,2,0,0.36200931662200614,4.088649482405498,4.450658799027504
1833,06,3,0,0.3635089400479625,3.9329599958927326,4.296468935940695
1833,06,4,0,0.3732211955926728,3.925149126934188,4.298370322526861
1833,06,5,0,0.3936741958853744,4.128057262855569,4.521731458740944
1833,06,6,0,0.410714415715062,4.557511664932606,4.968226080647668
1833,06,7,0,0.4139767669858942,4.926629970633782,5.340606737619677
1833,06,8,0,0.41645473894556545,4.751789517186791,5.168244256132356
1833,06,9,0,0.40239633053871304,4.3791095390416075,4.781505869580321
1833,06,10,0,0.38345202963119707,3.9040120550453707,4.287464084676568
1833,06,11,0,0.36342827563997643,3.831089373765869,4.194517649405845
1833,06,12,0,0.3678479901981627,4.3855249425002425,4.753372932698405
1834,06,1,0,0.4166100806831827,5.370844792208805,5.787454872891988
1834,06,2,0,0.4067974460273334,4.594500999763573,5.001298445790907
1834,06,3,0,0.40848260425854765,4.419549465152019,4.8280320694105665
1834,06,4,0,0.4193964690939058,4.410772228219999,4.830168697313905
1834,06,5,0,0.4423799336088672,4.638784347469328,5.081164281078196
1834,06,6,0,0.4615283852872511,5.121371247663802,5.582899632951054
1834,06,7,0,0.46519435769205597,5.536157213512194,6.00135157120425
1834,06,8,0,0.467978906647668,5.339685336522459,5.807664243170127
1834,06,9,0,0.4521811788751306,4.920897044802104,5.3730782236772345
1834,06,10,0,0.43089307143673117,4.387020058134705,4.817913129571436
1834,06,11,0,0.40839195997496885,4.3050753148922505,4.713467274867219
1834,06,12,0,0.4133584857296564,4.928106167944458,5.341464653674114
438,16,1,0,0.3683399354553268,0.05389873111084387,0.42223866656617065
438,16,2,0,0.36143723461095867,0.04580557341713126,0.40724280802808993
438,16,3,0.0031294036798898135,0.39529204653601785,0.04120846562739892,0.4396299158433066
438,16,4,0.5357635959355104,0.46700043010216197,0.027876452150563752,1.0306404781882361
438,16,5,7.0604503057874375,0.6741447526920098,0.047401663344695345,7.781996721824143
438,16,6,24.359302095236032,0.9785747271050969,0.049801059216588325,25.387677881557718
438,16,7,35.347160597044386,1.1291269533414887,0.058936648185371684,36.53522419857125
438,16,8,27.567343482701617,1.0858623756795367,0.06064336567085465,28.71384922405201
438,16,9,15.177770000981809,0.8224217847184339,0.053202285495288035,16.05339407119553
438,16,10,3.1437106831824693,0.49820645252448625,0.05252858577804757,3.694445721485003
438,16,11,0.1286736589218146,0.368149380827852,0.04692662162656715,0.5437496613762337
438,16,12,9.745281469062503e-7,0.37073224601719484,0.05527698170105718,0.4260102022463989
477,16,1,0,0.498933496739868,0.07300832680478318,0.5719418235446512
477,16,2,0,0.4895834688506235,0.06204576999486343,0.5516292388454869
477,16,3,0.004238922176027263,0.5354413790833547,0.05581877464724811,0.5954990759066301
477,16,4,0.725716596587855,0.6325737047270376,0.03775994511968753,1.39605024643458
477,16,5,9.563706838548432,0.9131602804720906,0.06420774770082796,10.54107486672135
477,16,6,32.995802525444425,1.3255247759444304,0.06745784050150924,34.38878514189037
477,16,7,47.87936560478646,1.5294547369605767,0.0798324187381557,49.48865276048519
477,16,8,37.34124311731461,1.4708508633643909,0.08214424659338528,38.89423822727239
477,16,9,20.558992198177656,1.1140083855891794,0.07206495897303049,21.745065542739866
477,16,10,4.2583016744024516,0.674843706939169,0.07115240151368268,5.004297782855303
477,16,11,0.17429442860930394,0.4986753816742603,0.06356428169915744,0.7365340919827216
477,16,12,1.3200434957081373e-6,0.5021739921600701,0.07487523104232903,0.5770505432458949
1269,12,1,0,16.86921399921383,72.86793283500256,89.73714683421639
1269,12,2,0,16.802642935725082,64.28850551972866,81.09114845545375
1269,12,3,0,18.010191213343532,63.19960752187183,81.20979873521537
1269,12,4,0,19.55062458837549,59.914803862351995,79.46542845072749
1269,12,5,0,21.878447058312922,75.43570501031928,97.31415206863221
1269,12,6,0,24.991869975511378,87.8061678746622,112.79803785017357
1269,12,7,0,28.364654335817168,96.82758219960925,125.19223653542642
1269,12,8,0,28.704004623097724,99.63488773127831,128.33889235437604
1269,12,9,0,24.337490882958196,84.55234882927056,108.88983971222875
1269,12,10,0,20.648925206666664,72.44702529239747,93.09595049906413
1269,12,11,0,18.093626509663054,66.65360868064013,84.74723519030319
1269,12,12,0,17.052975480087444,72.86855129516589,89.92152677525333
1181,12,1,0,5.4934876957854595,23.72956395390226,29.22305164968772
1181,12,2,0,5.47180871784447,20.935659128488382,26.407467846332853
1181,12,3,0,5.865048830008145,20.581057677972034,26.44610650798018
1181,12,4,0,6.36669352977363,19.511355883479162,25.878049413252793
1181,12,5,0,7.1247528025512565,24.565763248744336,31.690516051295592
1181,12,6,0,8.138644172250121,28.594225128450518,36.73286930070064
1181,12,7,0,9.236997028805323,31.532063761299028,40.76906079010435
1181,12,8,0,9.34750701627859,32.44626749344998,41.79377450972857
1181,12,9,0,7.925544528515228,27.534613525265897,35.46015805378113
1181,12,10,0,6.724356959328635,23.59249471010275,30.316851669431383
1181,12,11,0,5.892219673519103,21.705858920508092,27.598078594027193
1181,12,12,0,5.553329928754082,23.72976535648674,29.283095285240822
1151,12,1,0,6.393329350975167,27.616502687121063,34.00983203809623
1151,12,2,0,6.368099323414424,24.364951994133527,30.73305131754795
1151,12,3,0,6.825752765144271,23.952266285703924,30.778019050848194
1151,12,4,0,7.409567631104982,22.707345707330948,30.11691333843593
1151,12,5,0,8.291798167845108,28.58967270060449,36.8814708684496
1151,12,6,0,9.47176648880252,33.27800277451532,42.749769263317845
1151,12,7,0,10.750031216860268,36.697063851912276,47.44709506877254
1151,12,8,0,10.878642908669605,37.76101554839388,48.63965845706348
1151,12,9,0,9.223760798716443,32.044825176161666,41.26858597487811
1151,12,10,0,7.825816875405421,27.45698129232997,35.28279816773539
1151,12,11,0,6.857374234223492,25.261311685666527,32.11868591989002
1151,12,12,0,6.46297383288776,27.61673707975576,34.07971091264352
1164,12,1,0,6.892615373726522,29.773209002720407,36.66582437644693
1164,12,2,0,6.865415011239612,26.267728983687977,33.13314399492759
1164,12,3,0,7.358808824562378,25.822814651532504,33.181623476094884
1164,12,4,0,7.9882166181585434,24.48067220172217,32.46888881988072
1164,12,5,0,8.939344806131293,30.822378571180444,39.76172337731174
1164,12,6,0,10.211462562476944,35.87684302476178,46.08830558723873
1164,12,7,0,11.58955316795456,39.562915124610925,51.15246829256549
1164,12,8,0,11.728208769057105,40.7099559569361,52.438164725993204
1164,12,9,0,9.944088908091656,34.54736062109817,44.49144952918983
1164,12,10,0,8.436972779942957,29.60122981037555,38.038202590318505
1164,12,11,0,7.392899767160544,27.234089740514428,34.62698950767497
1164,12,12,0,6.967698730202244,29.773461700210042,36.741160430412286
1170,12,1,0,3.0485690900180793,13.168540496590712,16.217109586608792
1170,12,2,0,3.036538506586576,11.618084326871141,14.654622833457717
1170,12,3,0,3.254764107022004,11.421300956964066,14.67606506398607
1170,12,4,0,3.533148006388834,10.827678106269474,14.360826112658309
1170,12,5,0,3.953827217004783,13.632582916364617,17.5864101333694
1170,12,6,0,4.51647849820659,15.868147105615511,20.3846256038221
1170,12,7,0,5.1260010372296785,17.498478243780077,22.624479281009755
1170,12,8,0,5.1873277117588215,18.005808630986138,23.19313634274496
1170,12,9,0,4.398220476534409,15.280123729614983,19.67834420614939
1170,12,10,0,3.731630598205279,13.092474965369092,16.82410556357437
1170,12,11,0,3.269842359357178,12.045500826027224,15.315343185384402
1170,12,12,0,3.08177808070095,13.16865226341858,16.25043034411953
1194,12,1,0,1.3567379994914568,5.860539407837651,7.2172774073291075
1194,12,2,0,1.351383897545394,5.170522964092878,6.521906861638271
1194,12,3,0,1.4485032200308257,5.082946311657774,6.531449531688599
1194,12,4,0,1.5723954473561852,4.818759850691255,6.39115529804744
1194,12,5,0,1.7596149112376296,6.067057274316278,7.826672185553908
1194,12,6,0,2.0100177563522594,7.061974822942678,9.071992579294937
1194,12,7,0,2.281280229276642,7.7875388963122285,10.06881912558887
1194,12,8,0,2.3085731090701715,8.013321679740994,10.321894788811164
1194,12,9,0,1.957388097318886,6.800280357358354,8.75766845467724
1194,12,10,0,1.6607283230770125,5.826687133668178,7.48741545674519
1194,12,11,0,1.4552136593566176,5.360740797079968,6.815954456436586
1194,12,12,0,1.3715173593333363,5.860589148649807,7.2321065079831435
1197,12,1,0,2.126191150083013,9.184254460572154,11.310445610655167
1197,12,2,0,2.1178005513243523,8.102905772283181,10.220706323607534
1197,12,3,0,2.2699996082152056,7.9656613644231475,10.235660972638353
1197,12,4,0,2.464155412358665,7.551645603466125,10.01580101582479
1197,12,5,0,2.7575535241364872,9.507895768035693,12.26544929217218
1197,12,6,0,3.1499685028854376,11.067065547126896,14.217034050012334
1197,12,7,0,3.575073327470316,12.204122158053076,15.779195485523392
1197,12,8,0,3.61784494549755,12.557954184684075,16.175799130181623
1197,12,9,0,3.067490739816526,10.656955078517885,13.724445818334411
1197,12,10,0,2.6025849239441023,9.131203388238147,11.733788312182249
1197,12,11,0,2.2805157702988326,8.401002732224391,10.681518502523224
1197,12,12,0,2.149352397215086,9.18433241112314,11.333684808338226
1220,12,1,0,1.0506201317003254,4.538238544807641,5.588858676507967
1220,12,2,0,1.0464740642253834,4.003909022619678,5.050383086845061
1220,12,3,0,1.121680563504195,3.936092101335148,5.0577726648393435
1220,12,4,0,1.2176192548639158,3.7315134615991608,4.949132716463076
1220,12,5,0,1.3625967950181053,4.698160230615493,6.060757025633598
1220,12,6,0,1.5565017864100157,5.4685966791859855,7.025098465596001
1220,12,7,0,1.7665598927916413,6.030453296017143,7.797013188808784
1220,12,8,0,1.787694738999168,6.205293197125911,7.992987936125079
1220,12,9,0,1.5157468438008224,5.265947771290353,6.781694615091175
1220,12,10,0,1.2860217744056914,4.512024286225942,5.798046060631633
1220,12,11,0,1.1268769408820478,4.151208416326905,5.278085357208953
1220,12,12,0,1.062064856466155,4.538277062707662,5.600341919173817
1237,12,1,0,1.1112534692295064,4.800149145197459,5.911402614426965
1237,12,2,0,1.1068681241117306,4.234982423822958,5.341850547934689
1237,12,3,0,1.186414937189575,4.163251655702293,5.349666592891868
1237,12,4,0,1.28789043760121,3.946866383540276,5.234756821141486
1237,12,5,0,1.4412349144445842,4.969300223495753,6.410535137940338
1237,12,6,0,1.646330541192616,5.784200062611938,7.430530603804554
1237,12,7,0,1.8685115107106685,6.3784825209660365,8.246994031676705
1237,12,8,0,1.8908660901262904,6.56341277387526,8.454278864001552
1237,12,9,0,1.6032235513337603,5.569855890879632,7.1730794422133926
1237,12,10,0,1.360240599997031,4.772422010609767,6.132662610606798
1237,12,11,0,1.1919112076438818,4.390782752917782,5.582693960561664
1237,12,12,0,1.123358691389891,4.800189886040637,5.923548577430528
1243,12,1,0,2.6804764391772093,11.578534550861374,14.259010990038583
1243,12,2,0,2.6698984616128203,10.215284740805208,12.885183202418029
1243,12,3,0,2.8617749004010244,10.042261538416614,12.904036438817638
1243,12,4,0,3.1065459589748166,9.520314350060575,12.626860309035392
1243,12,5,0,3.4764311999555386,11.986547207374715,15.462978407330253
1243,12,6,0,3.971146411650272,13.952183202693353,17.923329614343626
1243,12,7,0,4.50707351605753,15.385663656922182,19.89273717297971
1243,12,8,0,4.560995438544609,15.8317375721361,20.392733010680708
1243,12,9,0,3.8671671900955094,13.435159392993338,17.30232658308885
1243,12,10,0,3.2810632145268803,11.511653381941619,14.792716596468498
1243,12,11,0,2.8750325629092286,10.591093791502068,13.466126354411298
1243,12,12,0,2.709675684615259,11.578632822653791,14.28830850726905
1247,12,1,0,6.9508341093187,30.024689534953108,36.97552364427181
1247,12,2,0,6.923403997944646,26.489600346790244,33.41300434473489
1247,12,3,0,7.420965280711615,26.040928028955825,33.46189330966744
1247,12,4,0,8.055689390963822,24.68744912234705,32.743138513310875
1247,12,5,0,9.014851319031939,31.082720953724767,40.09757227275671
1247,12,6,0,10.297714065962891,36.17987813185661,46.477592197819504
1247,12,7,0,11.687444765690971,39.89708477865478,51.58452954434575
1247,12,8,0,11.827271526555272,41.05381413461136,52.88108566116663
1247,12,9,0,10.028082029926379,34.839166204951596,44.86724823487798
1247,12,10,0,8.50823598858597,29.851257713876834,38.3594937024628
1247,12,11,0,7.455344173741596,27.46412350617912,34.919467679920714
1247,12,12,0,7.026551660195389,30.024944366861618,37.051496027057006
1266,12,1,1.312101860302109,0,7.974366554346624,9.286468414648732
1266,12,2,1.8758965240194971,0,7.0354693525653715,8.911365876584869
1266,12,3,4.1486005502763765,0,6.916304838939518,11.064905389215895
1266,12,4,8.386603605211912,0,6.556829450782385,14.943433055994298
1266,12,5,13.22836590480644,0,8.255372969066702,21.483738873873143
1266,12,6,14.950622807742418,0,9.609145492716742,24.55976830045916
1266,12,7,14.452015748245438,0,10.596411933067914,25.048427681313353
1266,12,8,11.061991118590623,0,10.90363189208973,21.965623010680353
1266,12,9,4.609646433945222,0,9.253060933158558,13.86270736710378
1266,12,10,4.940072511092843,0,7.928304165863304,12.868376676956148
1266,12,11,2.7247608155989838,0,7.294296504786881,10.019057320385865
1266,12,12,1.1760805135605437,0,7.974434236080546,9.15051474964109
1273,12,1,0,6.210624471075288,26.82729419656591,33.03791866764119
1273,12,2,0,6.186115452694943,23.66866444449002,29.85477989718496
1273,12,3,0,6.63069033824275,23.267772230287882,29.898462568530633
1273,12,4,0,7.197821279582426,22.05842827440219,29.256249553984617
1273,12,5,0,8.054839940723728,27.7726535185184,35.82749345924213
1273,12,6,0,9.201087807355835,32.32700319879376,41.528091006149594
1273,12,7,0,10.442823023042314,35.64835632009725,46.091179343139565
1273,12,8,0,10.567759324078583,36.68190301845448,47.24966234253306
1273,12,9,0,8.96016948088489,31.129066638815218,40.089236119700104
1273,12,10,0,7.602175192981958,26.672331512217653,34.27450670519961
1273,12,11,0,6.661408147211063,24.539408485585167,31.20081663279623
1273,12,12,0,6.278278693139688,26.827521890863043,33.10580058400273
1280,12,1,2.309764544955595,3.2497859181016446,14.037712843017099,19.59726330607434
1280,12,2,3.3022430744729205,3.236961271696136,12.384920835289108,18.924125181458166
1280,12,3,7.303008060673993,3.4695905683672916,12.1751490356161,22.947747664657385
1280,12,4,14.763396231642476,3.7663488340568465,11.542344882622734,30.07208994832206
1280,12,5,23.286614766010814,4.214794427490886,14.532383777692916,42.033792971194615
1280,12,6,26.318397626825156,4.81458277292761,16.915503466542347,48.048483866295115
1280,12,7,25.440672396235573,5.464336052447689,18.65344248586712,49.55845093455038
1280,12,8,19.473026946590352,5.529710514171839,19.194258553826902,44.19699601458909
1280,12,9,8.114612302627302,4.688519284718938,16.288668374269673,29.091799961615912
1280,12,10,8.69627936736922,3.9779320105659193,13.956626705580904,26.630838083516043
1280,12,11,4.796545234609866,3.4856640410889286,12.840548403209343,21.122757678908137
1280,12,12,2.0703187415722812,3.285186824916888,14.037831986868719,19.393337553357888
1285,12,1,0,1.8568288895551464,8.020722412822698,9.877551302377844
1285,12,2,0,1.849501276431021,7.076367299680998,8.925868576112018
1285,12,3,0,1.9824185852943141,6.95651006980096,8.938928655095275
1285,12,4,0,2.151977237720419,6.594945012187893,8.746922249908312
1285,12,5,0,2.4082054183657577,8.303362348337545,10.711567766703304
1285,12,6,0,2.7509062471255668,9.66500449863284,12.415910745758406
1285,12,7,0,3.1221555204318054,10.658010025979225,13.78016554641103
1285,12,8,0,3.1595085006673242,10.967015887974574,14.126524388641897
1285,12,9,0,2.6788774019268367,9.306849980873476,11.985727382800313
1285,12,10,0,2.272869433263992,7.974392258674602,10.247261691938593
1285,12,11,0,1.9916024790205957,7.336699042236595,9.32830152125719
1285,12,12,0,1.8770558916246831,8.020790487997887,9.897846379622571
1291,12,1,0,0.7512094915119794,3.2449100933251778,3.996119584837157
1291,12,2,0,0.7482449897423579,2.8628562980937424,3.6111012878361004
1291,12,3,0,0.8020187890224071,2.814366160300923,3.61638494932333
1291,12,4,0,0.8706164232939132,2.668089298385508,3.5387057216794213
1291,12,5,0,0.9742775858147843,3.3592565489589834,4.3335341347737675
1291,12,6,0,1.112922625625139,3.9101304141268534,5.023053039751993
1291,12,7,0,1.263117390147241,4.311866503791624,5.574983893938865
1291,12,8,0,1.2782291290085983,4.436879711938853,5.715108840947451
1291,12,9,0,1.0837822172222427,3.7652333400441744,4.8490155572664175
1291,12,10,0,0.9195252728130583,3.2261664967907646,4.145691769603823
1291,12,11,0,0.8057342784652027,2.968177621479911,3.7739118999451136
1291,12,12,0,0.7593926450728381,3.244937634213854,4.004330279286692
1294,12,1,7.580672788302623,10.665833333949548,46.071928842908015,64.31843496516018
1294,12,2,10.837998301467099,10.623742702574084,40.647447189541694,62.10918819358288
